"YEAR","JURISDICTION","LOCATION","FINES","ARRESTS","CHARGES"
"2023","WA","Unknown",4809,0,0
"2023","WA","Unknown",19806,0,0
"2023","WA","Unknown",1909,0,0
"2023","WA","Unknown",7557,0,0
"2023","WA","Unknown",97,0,0
"2023","WA","Unknown",1191,0,0
"2023","WA","Unknown",4523,0,0
"2023","WA","Unknown",360,0,0
"2023","WA","Unknown",2251,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",4,0,0
"2023","WA","Unknown",12,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",5,0,0
"2023","NSW","Unknown",11,0,0
"2023","NSW","Unknown",5,0,0
"2023","NSW","Unknown",7,0,0
"2023","NSW","Unknown",35372,0,0
"2023","NSW","Unknown",3518,0,0
"2023","NSW","Unknown",21650,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",411,0,0
"2023","NT","Unknown",73,1,3
"2023","NT","Unknown",28,0,0
"2023","NT","Unknown",1077,0,0
"2023","NT","Unknown",114,2,7
"2023","NT","Unknown",49,0,0
"2023","NT","Unknown",1344,0,0
"2023","NT","Unknown",102,0,0
"2023","NT","Unknown",98,0,0
"2023","NT","Unknown",334,0,0
"2023","NT","Unknown",19,0,3
"2023","NT","Unknown",22,0,0
"2023","NT","Unknown",160,0,0
"2023","NT","Unknown",5,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,2,1
"2023","SA","Unknown",476,0,0
"2023","SA","Unknown",860,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",755,1,8
"2023","SA","Unknown",1140,0,0
"2023","SA","Unknown",2305,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1380,1,13
"2023","SA","Unknown",2030,0,0
"2023","SA","Unknown",3651,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1717,5,8
"2023","SA","Unknown",822,0,0
"2023","SA","Unknown",1052,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",465,0,0
"2023","SA","Unknown",150,0,0
"2023","SA","Unknown",185,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",6,0,0
"2023","TAS","Unknown",3,0,0
"2023","TAS","Unknown",0,0,1
"2023","TAS","Unknown",371,0,0
"2023","TAS","Unknown",384,0,6
"2023","TAS","Unknown",854,0,0
"2023","TAS","Unknown",580,0,18
"2023","TAS","Unknown",1180,0,0
"2023","TAS","Unknown",675,0,9
"2023","TAS","Unknown",393,0,0
"2023","TAS","Unknown",181,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",61,0,0
"2023","VIC","Unknown",73,0,0
"2023","VIC","Unknown",25,0,0
"2023","VIC","Unknown",197,0,0
"2023","VIC","Unknown",266,0,0
"2023","VIC","Unknown",60,0,0
"2023","VIC","Unknown",315,0,0
"2023","VIC","Unknown",417,0,0
"2023","VIC","Unknown",82,0,0
"2023","VIC","Unknown",99,0,0
"2023","VIC","Unknown",136,0,0
"2023","VIC","Unknown",16,0,0
"2023","VIC","Unknown",208,0,0
"2023","VIC","Unknown",191,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",159,0,0
"2023","WA","Unknown",802,0,0
"2023","WA","Unknown",6221,0,0
"2023","WA","Unknown",765,0,0
"2023","WA","Unknown",1069,0,0
"2023","WA","Unknown",385,0,0
"2023","WA","Unknown",2514,0,0
"2023","WA","Unknown",14314,0,0
"2023","WA","Unknown",1234,0,0
"2023","WA","Unknown",3557,0,0
"2023","WA","Unknown",418,0,0
"2023","WA","Unknown",3824,0,0
"2023","WA","Unknown",19385,0,0
"2023","WA","Unknown",1541,0,0
"2023","WA","Unknown",7520,0,0
"2023","WA","Unknown",90,0,0
"2023","WA","Unknown",940,0,0
"2023","WA","Unknown",4267,0,0
"2023","WA","Unknown",295,0,0
"2023","WA","Unknown",2202,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",11,0,0
"2023","WA","Unknown",4,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",21,0,2
"2023","NSW","Unknown",41,0,1
"2023","NSW","Unknown",30,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",36067,0,0
"2023","NSW","Unknown",3340,0,0
"2023","NSW","Unknown",21624,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",329,0,0
"2023","NT","Unknown",51,2,6
"2023","NT","Unknown",49,0,0
"2023","NT","Unknown",885,0,0
"2023","NT","Unknown",98,2,8
"2023","NT","Unknown",121,0,0
"2023","NT","Unknown",1082,0,0
"2023","NT","Unknown",106,0,0
"2023","NT","Unknown",160,0,0
"2023","NT","Unknown",262,0,0
"2023","NT","Unknown",11,1,6
"2023","NT","Unknown",33,0,0
"2023","NT","Unknown",122,0,0
"2023","NT","Unknown",11,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",429,0,0
"2023","SA","Unknown",799,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",719,2,9
"2023","SA","Unknown",1247,0,0
"2023","SA","Unknown",2223,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",1328,3,6
"2023","SA","Unknown",2098,0,0
"2023","SA","Unknown",3458,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1617,1,5
"2023","SA","Unknown",909,0,0
"2023","SA","Unknown",1113,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",436,0,0
"2023","SA","Unknown",196,0,0
"2023","SA","Unknown",181,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",8,0,0
"2023","TAS","Unknown",1,0,5
"2023","TAS","Unknown",509,0,0
"2023","TAS","Unknown",322,0,10
"2023","TAS","Unknown",1360,0,0
"2023","TAS","Unknown",520,0,8
"2023","TAS","Unknown",1916,0,0
"2023","TAS","Unknown",630,0,6
"2023","TAS","Unknown",761,0,0
"2023","TAS","Unknown",184,0,0
"2023","TAS","Unknown",2,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",1188,0,0
"2023","TAS","Unknown",539,0,18
"2023","TAS","Unknown",1624,0,0
"2023","TAS","Unknown",656,0,12
"2023","TAS","Unknown",548,0,0
"2023","TAS","Unknown",181,0,2
"2023","TAS","Unknown",8,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",46,0,0
"2023","VIC","Unknown",51,0,0
"2023","VIC","Unknown",5,0,0
"2023","VIC","Unknown",180,0,0
"2023","VIC","Unknown",152,0,0
"2023","VIC","Unknown",14,0,0
"2023","VIC","Unknown",258,0,0
"2023","VIC","Unknown",207,0,0
"2023","VIC","Unknown",20,0,0
"2023","VIC","Unknown",72,0,0
"2023","VIC","Unknown",106,0,0
"2023","VIC","Unknown",2,0,0
"2023","VIC","Unknown",147,0,0
"2023","VIC","Unknown",93,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",218,0,0
"2023","WA","Unknown",866,0,0
"2023","WA","Unknown",4485,0,0
"2023","WA","Unknown",787,0,0
"2023","WA","Unknown",871,0,0
"2023","WA","Unknown",409,0,0
"2023","WA","Unknown",2950,0,0
"2023","WA","Unknown",10393,0,0
"2023","WA","Unknown",1524,0,0
"2023","WA","Unknown",3091,0,0
"2023","WA","Unknown",504,0,0
"2023","WA","Unknown",4226,0,0
"2023","WA","Unknown",15404,0,0
"2023","WA","Unknown",1756,0,0
"2023","WA","Unknown",6253,0,0
"2023","WA","Unknown",95,0,0
"2023","WA","Unknown",1038,0,0
"2023","WA","Unknown",3762,0,0
"2023","WA","Unknown",351,0,0
"2023","WA","Unknown",1630,0,0
"2023","WA","Unknown",5,0,0
"2023","WA","Unknown",9,0,0
"2023","WA","Unknown",17,0,0
"2023","WA","Unknown",10,0,0
"2023","NSW","Unknown",10,0,0
"2023","NSW","Unknown",10,0,0
"2023","NSW","Unknown",10,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",32191,0,0
"2023","NSW","Unknown",3212,0,0
"2023","NSW","Unknown",19142,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",327,0,0
"2023","NT","Unknown",56,0,4
"2023","NT","Unknown",90,0,0
"2023","NT","Unknown",818,0,0
"2023","NT","Unknown",114,2,6
"2023","NT","Unknown",346,0,0
"2023","NT","Unknown",981,0,0
"2023","NT","Unknown",100,0,0
"2023","NT","Unknown",468,0,0
"2023","NT","Unknown",303,0,0
"2023","NT","Unknown",26,0,5
"2023","NT","Unknown",105,0,0
"2023","NT","Unknown",84,0,0
"2023","NT","Unknown",38,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",3,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,0,0
"2023","SA","Unknown",523,0,0
"2023","SA","Unknown",946,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",696,1,8
"2023","SA","Unknown",1245,0,0
"2023","SA","Unknown",2291,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1172,3,7
"2023","SA","Unknown",2205,0,0
"2023","SA","Unknown",4028,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1505,2,6
"2023","SA","Unknown",806,0,0
"2023","SA","Unknown",1120,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",362,0,0
"2023","SA","Unknown",164,0,0
"2023","SA","Unknown",202,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1,0,0
"2023","TAS","Unknown",2,0,0
"2023","TAS","Unknown",1,0,3
"2023","TAS","Unknown",488,0,0
"2023","TAS","Unknown",265,0,5
"2023","TAS","Unknown",1158,0,0
"2023","TAS","Unknown",427,0,8
"2023","TAS","Unknown",1614,0,0
"2023","TAS","Unknown",469,0,11
"2023","TAS","Unknown",613,0,0
"2023","TAS","Unknown",134,0,0
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",40,0,0
"2023","VIC","Unknown",51,0,0
"2023","VIC","Unknown",54,0,0
"2023","VIC","Unknown",170,0,0
"2023","VIC","Unknown",177,0,0
"2023","VIC","Unknown",87,0,0
"2023","VIC","Unknown",247,0,0
"2023","VIC","Unknown",296,0,0
"2023","VIC","Unknown",95,0,0
"2023","VIC","Unknown",58,0,0
"2023","VIC","Unknown",97,0,0
"2023","VIC","Unknown",24,0,0
"2023","VIC","Unknown",130,0,0
"2023","VIC","Unknown",138,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",180,0,0
"2023","WA","Unknown",842,0,0
"2023","WA","Unknown",3888,0,0
"2023","WA","Unknown",787,0,0
"2023","WA","Unknown",678,0,0
"2023","WA","Unknown",440,0,0
"2023","WA","Unknown",2652,0,0
"2023","WA","Unknown",9339,0,0
"2023","WA","Unknown",1449,0,0
"2023","WA","Unknown",2290,0,0
"2023","WA","Unknown",498,0,0
"2023","WA","Unknown",4038,0,0
"2023","WA","Unknown",13549,0,0
"2023","WA","Unknown",1647,0,0
"2023","WA","Unknown",4600,0,0
"2023","WA","Unknown",100,0,0
"2023","WA","Unknown",916,0,0
"2023","WA","Unknown",3301,0,0
"2023","WA","Unknown",322,0,0
"2023","WA","Unknown",1176,0,0
"2023","WA","Unknown",5,0,0
"2023","WA","Unknown",14,0,0
"2023","WA","Unknown",5,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",2,0,0
"2023","NSW","Unknown",4,0,0
"2023","NSW","Unknown",30257,0,0
"2023","NSW","Unknown",3349,0,0
"2023","NSW","Unknown",20950,0,0
"2023","NT","Unknown",5,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",394,0,0
"2023","NT","Unknown",57,0,3
"2023","NT","Unknown",81,0,0
"2023","NT","Unknown",982,0,0
"2023","NT","Unknown",115,3,13
"2023","NT","Unknown",260,0,0
"2023","NT","Unknown",1222,0,0
"2023","NT","Unknown",132,0,0
"2023","NT","Unknown",397,0,0
"2023","NT","Unknown",316,0,0
"2023","NT","Unknown",17,0,6
"2023","NT","Unknown",76,0,0
"2023","NT","Unknown",109,0,0
"2023","NT","Unknown",31,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",4,0,0
"2023","SA","Unknown",493,0,0
"2023","SA","Unknown",860,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",766,1,4
"2023","SA","Unknown",1154,0,0
"2023","SA","Unknown",2155,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1270,4,8
"2023","SA","Unknown",2046,0,0
"2023","SA","Unknown",3455,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1646,4,10
"2023","SA","Unknown",719,0,0
"2023","SA","Unknown",953,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",407,0,1
"2023","SA","Unknown",135,0,0
"2023","SA","Unknown",158,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",3,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",509,0,0
"2023","TAS","Unknown",316,0,7
"2023","TAS","Unknown",1200,0,0
"2023","TAS","Unknown",489,0,10
"2023","TAS","Unknown",1660,0,0
"2023","TAS","Unknown",598,0,3
"2023","TAS","Unknown",585,0,0
"2023","TAS","Unknown",175,0,0
"2023","VIC","Unknown",23,0,0
"2023","VIC","Unknown",60,0,0
"2023","VIC","Unknown",42,0,0
"2023","VIC","Unknown",160,0,0
"2023","VIC","Unknown",270,0,0
"2023","VIC","Unknown",102,0,0
"2023","VIC","Unknown",261,0,0
"2023","VIC","Unknown",397,0,0
"2023","VIC","Unknown",81,0,0
"2023","VIC","Unknown",80,0,0
"2023","VIC","Unknown",157,0,0
"2023","VIC","Unknown",25,0,0
"2023","VIC","Unknown",146,0,0
"2023","VIC","Unknown",195,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",205,0,0
"2023","WA","Unknown",969,0,0
"2023","WA","Unknown",5380,0,0
"2023","WA","Unknown",625,0,0
"2023","WA","Unknown",1069,0,0
"2023","WA","Unknown",502,0,0
"2023","WA","Unknown",2879,0,0
"2023","WA","Unknown",12534,0,0
"2023","WA","Unknown",1217,0,0
"2023","WA","Unknown",3611,0,0
"2023","WA","Unknown",551,0,0
"2023","WA","Unknown",4582,0,0
"2023","WA","Unknown",18163,0,0
"2023","WA","Unknown",1460,0,0
"2023","WA","Unknown",7979,0,0
"2023","WA","Unknown",118,0,0
"2023","WA","Unknown",1072,0,0
"2023","WA","Unknown",4116,0,0
"2023","WA","Unknown",284,0,0
"2023","WA","Unknown",2512,0,0
"2023","WA","Unknown",4,0,0
"2023","WA","Unknown",19,0,0
"2023","WA","Unknown",5,0,0
"2023","VIC","Unknown",78,0,0
"2023","VIC","Unknown",72,0,0
"2023","VIC","Unknown",21,0,0
"2023","VIC","Unknown",225,0,0
"2023","VIC","Unknown",219,0,0
"2023","VIC","Unknown",33,0,0
"2023","VIC","Unknown",372,0,0
"2023","VIC","Unknown",329,0,0
"2023","VIC","Unknown",44,0,0
"2023","VIC","Unknown",131,0,0
"2023","VIC","Unknown",113,0,0
"2023","VIC","Unknown",10,0,0
"2023","VIC","Unknown",237,0,0
"2023","VIC","Unknown",168,0,0
"2023","VIC","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",5,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",213,0,0
"2023","WA","Unknown",947,0,0
"2023","WA","Unknown",6665,0,0
"2023","WA","Unknown",799,0,0
"2023","WA","Unknown",1091,0,0
"2023","WA","Unknown",423,0,0
"2023","WA","Unknown",2876,0,0
"2023","WA","Unknown",15185,0,0
"2023","WA","Unknown",1423,0,0
"2023","WA","Unknown",3511,0,0
"2023","WA","Unknown",544,0,0
"2023","WA","Unknown",4227,0,0
"2023","WA","Unknown",20374,0,0
"2023","WA","Unknown",1685,0,0
"2023","WA","Unknown",7845,0,0
"2023","WA","Unknown",113,0,0
"2023","WA","Unknown",1084,0,0
"2023","WA","Unknown",4457,0,0
"2023","WA","Unknown",340,0,0
"2023","WA","Unknown",2378,0,0
"2023","WA","Unknown",5,0,0
"2023","WA","Unknown",19,0,0
"2023","WA","Unknown",4,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",7,0,0
"2023","NSW","Unknown",6,0,0
"2023","NSW","Unknown",5,0,0
"2023","NSW","Unknown",1,0,0
"2023","NSW","Unknown",41595,0,0
"2023","NSW","Unknown",2757,0,0
"2023","NSW","Unknown",23219,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",2,0,0
"2023","NT","Unknown",250,0,0
"2023","NT","Unknown",47,0,6
"2023","NT","Unknown",59,0,0
"2023","NT","Unknown",661,0,0
"2023","NT","Unknown",95,1,7
"2023","NT","Unknown",133,0,0
"2023","NT","Unknown",809,0,0
"2023","NT","Unknown",79,0,0
"2023","NT","Unknown",206,0,0
"2023","NT","Unknown",220,0,0
"2023","NT","Unknown",15,2,6
"2023","NT","Unknown",37,0,0
"2023","NT","Unknown",101,0,0
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",18,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,0,0
"2023","SA","Unknown",488,0,0
"2023","SA","Unknown",903,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",759,0,4
"2023","SA","Unknown",1189,0,0
"2023","SA","Unknown",2343,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1330,2,13
"2023","SA","Unknown",2103,0,0
"2023","SA","Unknown",3945,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1817,3,7
"2023","SA","Unknown",742,0,0
"2023","SA","Unknown",1329,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",543,0,2
"2023","SA","Unknown",166,0,0
"2023","SA","Unknown",212,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",0,0,2
"2023","TAS","Unknown",636,0,0
"2023","TAS","Unknown",295,0,8
"2023","TAS","Unknown",1549,0,0
"2023","TAS","Unknown",469,0,7
"2023","TAS","Unknown",2159,0,0
"2023","TAS","Unknown",537,0,8
"2023","TAS","Unknown",784,0,0
"2023","TAS","Unknown",161,0,0
"2023","TAS","Unknown",2,0,0
"2023","TAS","Unknown",3,0,0
"2023","VIC","Unknown",74,0,0
"2023","VIC","Unknown",88,0,0
"2023","VIC","Unknown",19,0,0
"2023","VIC","Unknown",229,0,0
"2023","VIC","Unknown",275,0,0
"2023","VIC","Unknown",47,0,0
"2023","VIC","Unknown",392,0,0
"2023","VIC","Unknown",378,0,0
"2023","VIC","Unknown",64,0,0
"2023","VIC","Unknown",126,0,0
"2023","VIC","Unknown",184,0,0
"2023","VIC","Unknown",15,0,0
"2023","VIC","Unknown",253,0,0
"2023","VIC","Unknown",185,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",1,0,0
"2023","WA","Unknown",340,0,0
"2023","WA","Unknown",940,0,0
"2023","WA","Unknown",4980,0,0
"2023","WA","Unknown",818,0,0
"2023","WA","Unknown",1030,0,0
"2023","WA","Unknown",584,0,0
"2023","WA","Unknown",2682,0,0
"2023","WA","Unknown",11613,0,0
"2023","WA","Unknown",1484,0,0
"2023","WA","Unknown",3579,0,0
"2023","WA","Unknown",740,0,0
"2023","WA","Unknown",3846,0,0
"2023","WA","Unknown",16146,0,0
"2023","WA","Unknown",1652,0,0
"2023","WA","Unknown",7383,0,0
"2023","WA","Unknown",97,0,0
"2023","WA","Unknown",942,0,0
"2023","WA","Unknown",3567,0,0
"2023","WA","Unknown",343,0,0
"2023","WA","Unknown",2304,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",7,0,0
"2023","WA","Unknown",13,0,0
"2023","WA","Unknown",7,0,0
"2023","NSW","Unknown",422,0,4
"2023","NSW","Unknown",570,0,6
"2023","NSW","Unknown",553,0,2
"2023","NSW","Unknown",115,0,1
"2023","NSW","Unknown",39578,0,0
"2023","NSW","Unknown",3039,0,0
"2023","NSW","Unknown",23563,0,0
"2023","NT","Unknown",3,0,0
"2023","NT","Unknown",0,0,1
"2023","NT","Unknown",1,0,0
"2023","NT","Unknown",607,0,0
"2023","NT","Unknown",28,0,6
"2023","NT","Unknown",68,0,0
"2023","NT","Unknown",1598,0,0
"2023","NT","Unknown",78,1,11
"2023","NT","Unknown",224,0,0
"2023","NT","Unknown",1978,0,0
"2023","NT","Unknown",65,0,0
"2023","NT","Unknown",291,0,0
"2023","NT","Unknown",456,0,0
"2023","NT","Unknown",14,2,7
"2023","NT","Unknown",50,0,0
"2023","NT","Unknown",180,0,0
"2023","NT","Unknown",0,0,1
"2023","NT","Unknown",30,0,0
"2023","SA","Unknown",2,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",2,3,0
"2023","SA","Unknown",370,0,0
"2023","SA","Unknown",599,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",709,5,5
"2023","SA","Unknown",876,0,0
"2023","SA","Unknown",1581,0,0
"2023","SA","Unknown",1,0,0
"2023","SA","Unknown",1287,4,4
"2023","SA","Unknown",1773,0,0
"2023","SA","Unknown",2638,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",1566,0,8
"2023","SA","Unknown",709,0,0
"2023","SA","Unknown",847,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",452,0,0
"2023","SA","Unknown",151,0,0
"2023","SA","Unknown",130,0,0
"2023","SA","Unknown",0,0,0
"2023","SA","Unknown",4,0,0
"2023","TAS","Unknown",1,0,0
"2023","TAS","Unknown",1,0,1
"2023","TAS","Unknown",456,0,0
"2023","TAS","Unknown",294,0,11
"2023","TAS","Unknown",1209,0,0
"2023","TAS","Unknown",442,0,9
"2023","TAS","Unknown",1740,0,0
"2023","TAS","Unknown",525,0,9
"2023","TAS","Unknown",641,0,0
"2023","TAS","Unknown",179,0,1
"2023","TAS","Unknown",1,0,0
"2023","VIC","Unknown",56,0,0
"2023","VIC","Unknown",73,0,0
"2023","VIC","Unknown",31,0,0
"2023","VIC","Unknown",248,0,0
"2023","VIC","Unknown",207,0,0
"2023","VIC","Unknown",44,0,0
"2023","VIC","Unknown",435,0,0
"2023","VIC","Unknown",351,0,0
"2023","VIC","Unknown",34,0,0
"2023","VIC","Unknown",125,0,0
"2023","VIC","Unknown",122,0,0
"2023","VIC","Unknown",19,0,0
"2023","VIC","Unknown",257,0,0
"2023","VIC","Unknown",155,0,0
"2023","WA","Unknown",4,0,0
"2023","WA","Unknown",264,0,0
"2023","WA","Unknown",1065,0,0
"2023","WA","Unknown",4822,0,0
"2023","WA","Unknown",562,0,0
"2023","WA","Unknown",1071,0,0
"2023","WA","Unknown",505,0,0
"2023","WA","Unknown",3353,0,0
"2023","WA","Unknown",12015,0,0
"2023","WA","Unknown",1124,0,0
"2023","WA","Unknown",3840,0,0
"2023","WA","Unknown",592,0,0
"2023","WA","Unknown",5074,0,0
"2023","WA","Unknown",16724,0,0
"2023","WA","Unknown",1260,0,0
"2023","WA","Unknown",8220,0,0
"2023","WA","Unknown",104,0,0
"2023","WA","Unknown",1347,0,0
"2023","WA","Unknown",4121,0,0
"2023","WA","Unknown",235,0,0
"2023","WA","Unknown",2610,0,0
"2023","WA","Unknown",6,0,0
"2023","WA","Unknown",9,0,0
"2023","WA","Unknown",2,0,0
"2023","WA","Unknown",6,0,0
"2024","NSW","Very Remote Australia",2,0,0
"2024","NSW","Very Remote Australia",4,0,0
"2024","NSW","Very Remote Australia",5,0,0
"2024","SA","Very Remote Australia",19,0,0
"2024","SA","Very Remote Australia",37,0,0
"2024","SA","Very Remote Australia",50,0,0
"2024","SA","Very Remote Australia",8,0,0
"2024","NSW","Very Remote Australia",1,0,0
"2024","NSW","Very Remote Australia",6,0,1
"2024","NSW","Very Remote Australia",8,0,0
"2024","NSW","Very Remote Australia",1,0,0
"2024","SA","Very Remote Australia",42,0,1
"2024","SA","Very Remote Australia",79,0,0
"2024","SA","Very Remote Australia",1,0,0
"2024","SA","Very Remote Australia",74,1,0
"2024","SA","Very Remote Australia",13,0,0
"2024","SA","Very Remote Australia",1,0,0
"2024","NSW","Very Remote Australia",4,0,0
"2024","NSW","Very Remote Australia",7,0,0
"2024","NSW","Very Remote Australia",9,0,0
"2024","NSW","Very Remote Australia",4,0,0
"2024","SA","Very Remote Australia",31,0,0
"2024","SA","Very Remote Australia",57,1,0
"2024","SA","Very Remote Australia",76,0,1
"2024","SA","Very Remote Australia",20,0,0
"2024","SA","Very Remote Australia",2,0,0
"2024","NSW","Very Remote Australia",2,0,0
"2024","NSW","Very Remote Australia",3,0,0
"2024","NSW","Very Remote Australia",7,0,0
"2024","SA","Very Remote Australia",28,0,0
"2024","SA","Very Remote Australia",58,0,0
"2024","SA","Very Remote Australia",75,0,0
"2024","SA","Very Remote Australia",12,0,0
"2024","NSW","Very Remote Australia",3,0,0
"2024","NSW","Very Remote Australia",7,0,0
"2024","NSW","Very Remote Australia",4,0,0
"2024","NSW","Very Remote Australia",5,0,0
"2024","SA","Very Remote Australia",26,0,0
"2024","SA","Very Remote Australia",54,0,0
"2024","SA","Very Remote Australia",87,0,0
"2024","SA","Very Remote Australia",22,0,0
"2024","NSW","Very Remote Australia",3,0,0
"2024","NSW","Very Remote Australia",10,0,0
"2024","NSW","Very Remote Australia",3,0,0
"2024","SA","Very Remote Australia",19,0,0
"2024","SA","Very Remote Australia",48,0,1
"2024","SA","Very Remote Australia",65,0,0
"2024","SA","Very Remote Australia",21,0,0
"2024","NSW","Very Remote Australia",1,0,0
"2024","NSW","Very Remote Australia",2,0,0
"2024","NSW","Very Remote Australia",3,0,0
"2024","SA","Very Remote Australia",16,0,1
"2024","SA","Very Remote Australia",47,0,0
"2024","SA","Very Remote Australia",60,0,0
"2024","SA","Very Remote Australia",20,0,0
"2024","NSW","Very Remote Australia",4,0,0
"2024","NSW","Very Remote Australia",8,0,0
"2024","NSW","Very Remote Australia",10,0,0
"2024","NSW","Very Remote Australia",1,0,0
"2024","SA","Very Remote Australia",25,0,0
"2024","SA","Very Remote Australia",44,0,0
"2024","SA","Very Remote Australia",52,0,1
"2024","SA","Very Remote Australia",13,0,0
"2024","NSW","Very Remote Australia",5,0,0
"2024","NSW","Very Remote Australia",5,0,0
"2024","NSW","Very Remote Australia",6,0,0
"2024","NSW","Very Remote Australia",1,0,0
"2024","SA","Very Remote Australia",16,0,0
